,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID
653,hey,0,4,neutral,117,4
654,go dana reason leave block time open say thursday,1,4,neutral,117,5
655,hey relax need time going dinner tonight,0,4,neutral,117,8
656,well really,1,4,neutral,118,0
657,mean technically rule anything frowned upon,1,4,neutral,118,1
658,especially professor ran last night judgey von holierthanthou,1,0,negative,118,2
659,going,1,4,neutral,118,3
660,uh dana keystone college,0,4,neutral,118,4
661,oh yeah uh,1,6,positive,118,5
662,dana caplin,0,4,neutral,118,6
663,morning hey favorite genius little robot buddy,0,3,positive,119,0
664,touch,1,0,negative,119,1
665,okay,0,6,positive,119,2
666,right,0,4,neutral,119,3
667,umm right wayne level,0,4,neutral,119,4
668,keep hearing rumor might get fired,0,2,negative,119,5
669,okay even actor coming read part,0,2,negative,119,6
670,come man got give second chance,0,5,negative,119,7
671,mean love little guy,0,3,positive,119,8
672,okay want touch right,0,6,negative,119,10
673,go,0,4,neutral,119,11
674,okay,0,4,neutral,119,12
675,stupid,0,0,negative,119,13
676,believe,0,6,negative,119,14
677,god,0,0,negative,119,15
678,hey doin,0,4,neutral,119,16
679,hey,1,4,neutral,120,0
680,hi look um happened earlier,0,5,negative,120,1
681,hey well completely understand stressed,1,4,neutral,120,2
682,gon na give chance apologise,0,1,negative,120,3
683,letting throw office,1,0,negative,120,4
684,yeah well excuse wanting girlfriend anniversary boy as,1,0,negative,120,6
685,told time,0,0,negative,120,7
686,yeah well never time mean feel like even girlfriend anymore rachel,1,0,negative,120,8
687,wh ross want,0,0,negative,120,9
688,want want quit job feel like girlfriend,0,0,negative,120,10
689,know,0,4,neutral,121,0
690,ooh tell something,1,3,positive,121,1
691,tell,1,4,neutral,121,3
692,okay easier tell something could tell,0,4,neutral,121,4
693,well sure perfect world promised tell swore like god,1,4,neutral,121,5
694,okay ross rachel,0,4,neutral,121,6
695,joey,0,4,neutral,121,8
696,chandler sock keep bed,0,4,neutral,121,10
697,let come back later,1,4,neutral,121,11
698,hi,1,3,positive,122,0
699,richard,0,3,positive,122,1
700,actually complement chef,1,4,neutral,122,2
701,oh okay hate people come back complement chef,0,4,neutral,122,3
702,like nothing better,0,4,neutral,122,4
703,well great seeing night,1,3,positive,122,6
704,oh good see come tell,0,4,neutral,122,7
705,came tell something else came tell still love,1,3,positive,122,8
706,one pregnant woman time please want okay,0,1,negative,123,0
707,forcing marry bobby gon na make happen,1,5,negative,123,1
708,maybe well uh kind music numb nut oh forget,0,0,negative,123,2
709,okay bobby come let little moment,1,4,neutral,123,3
710,come,0,3,positive,123,4
711,seriously wrong,1,0,negative,123,5
712,maybe well uh kind music numb nut oh forget,1,0,negative,124,0
713,joey scared death,0,2,negative,124,1
714,really think gon na need help,0,2,negative,124,2
715,bobby gon na whole time,0,4,neutral,124,3
716,look rachel told much easier made,0,0,negative,124,4
717,cause baby sister,1,5,negative,124,5
718,big brother,0,3,positive,124,6
719,mean favorite guy whole world,0,4,neutral,124,7
720,even scared tell mom dad,0,4,neutral,124,8
721,scared telling,0,2,negative,124,9
722,well scared right,1,2,negative,124,10
723,joey stand thought baby mad,0,5,negative,124,11
724,want uncle,0,5,negative,124,12
725,baby gon na uncle joey,0,5,negative,124,13
726,course gon na uncle joey,1,3,positive,124,14
727,gon na right mean even married baby gon na loved u,0,3,positive,124,15
728,right uncle,1,3,positive,124,16
729,joey scared death,1,2,negative,125,0
730,really think gon na need help,1,2,negative,125,1
731,bobby gon na whole time,1,4,neutral,125,2
732,bet answer earlier question gangster rap,0,3,positive,125,3
733,look rachel told much easier made,1,0,negative,125,4
734,big brother,1,3,positive,125,5
735,mean favorite guy whole world,1,4,neutral,125,6
736,even scared tell mom dad,1,4,neutral,125,7
737,scared telling,1,2,negative,125,8
738,joey stand thought baby mad,1,5,negative,125,9
739,want uncle,1,5,negative,125,10
740,baby gon na uncle joey,1,5,negative,125,11
741,right uncle,1,3,positive,126,0
742,okay bobby come let little moment,1,4,neutral,127,1
743,really nice time tonight,0,3,positive,128,0
744,really glad monica asked u,1,3,positive,128,1
745,love ask uh sister visiting think asleep couch,0,4,neutral,128,2
746,sister sister asleep couch ohhh saw,1,6,positive,128,3
747,oh hey great rachel sister krista krista rachel,0,4,neutral,128,4
748,hi,1,3,positive,128,5
749,dead gon na get,0,3,positive,128,6
750,uh nice meeting,1,4,neutral,128,7
751,hi,1,3,positive,129,0
752,nice meet wish told company fix,0,6,positive,129,1
753,nice meet wish told company fix,1,6,positive,130,0
754,like would help,0,4,neutral,130,1
755,bad,1,3,positive,130,2
756,dead gon na get,0,3,positive,130,9
757,oh god victoria secret model something something goodacre,0,6,positive,131,0
758,hi mom jill,1,4,neutral,131,1
759,right jill jill goodacre oh god trapped atm vestibule jill goodacre,0,6,positive,131,2
760,yeah fine stuck bank atm vestibule,1,4,neutral,131,3
761,jill say vestibule going vestibule,0,4,neutral,131,4
762,fine alone know guy,1,4,neutral,131,5
763,oh guy guy jill saw guy last night yes,0,3,positive,131,6
764,personal shopping like walk around snooty rich people tell buy,0,4,neutral,132,0
765,sound great,0,6,positive,132,2
766,sound great,1,6,positive,133,0
767,hey,0,4,neutral,133,1
768,hey,0,4,neutral,134,0
769,umm excuse switched apartment eat food anymore gravy train ended,1,0,negative,134,1
770,gravy,0,6,positive,134,2
771,big apartment deal people coming time,1,4,neutral,134,3
772,fridge got stocked okay department,1,4,neutral,134,4
773,think left donut,0,4,neutral,134,6
774,oh excuse forgot briefcase accident,1,4,neutral,135,0
775,course,0,3,positive,135,1
776,forgot something else ya bastard,0,3,positive,135,2
777,well,0,4,neutral,135,3
778,feeling left anything ya,0,4,neutral,135,4
779,course,1,3,positive,136,0
780,forgot something else ya bastard,1,3,positive,136,1
781,well,1,4,neutral,136,2
782,feeling left anything ya,1,4,neutral,136,3
783,ridiculous,0,5,negative,136,4
784,everybody else got one want one,1,3,positive,136,5
785,yes,0,5,negative,136,6
786,get,1,3,positive,136,7
787,hey bob,1,4,neutral,137,0
788,hey pal toby today,0,3,positive,137,1
789,see ask,1,4,neutral,137,2
790,toby,0,3,positive,137,3
791,yeah,1,3,positive,137,4
792,yeah,0,3,positive,138,0
793,oh know,1,4,neutral,138,1
794,name basis,0,4,neutral,138,2
795,think adding team,1,4,neutral,138,3
796,bob ooh working u everyday yeah know take,0,6,negative,138,4
797,really love six,1,6,negative,138,5
798,eleven almost twice hard,0,4,neutral,138,6
799,hey guess got wedding,1,3,positive,139,0
800,freakish thin date hanger head,0,4,neutral,139,1
801,rachel hooked tux tux batman tux,1,3,positive,139,2
802,right made expressly val kilmer worn hit batman film,1,3,positive,139,4
803,wear wearing famous tux james bond tux,0,0,negative,139,5
804,wear make mine le special,0,5,negative,139,7
805,sorry like idea say thinking yeah,0,0,negative,140,0
806,well still problem,1,4,neutral,140,1
807,yeah,0,4,neutral,140,2
808,yeah,0,4,neutral,141,0
809,idea,1,0,negative,141,2
810,guy thank much neither marrying u,0,4,neutral,141,3
811,well trying find someone perform wedding either boring annoying know stop staring lady,0,4,neutral,142,1
812,oo one u,1,3,positive,142,2
813,phoebe getting,0,4,neutral,142,3
814,uh real thing anyone get ordained internet perform like wedding stuff,1,3,positive,142,4
815,uh real thing anyone get ordained internet perform like wedding stuff,1,3,positive,143,0
816,call,0,3,positive,143,1
817,idea,1,0,negative,143,2
818,guy thank much neither marrying u,0,4,neutral,144,0
819,calling mean anything anymore,1,0,negative,144,1
820,going legitimate member clergy say legitimate mean gay control saliva,0,4,neutral,144,2
821,see see big passion future,1,3,positive,145,0
822,really,0,6,positive,145,1
823,oh ross great playfully rub head get,0,3,positive,145,3
824,supposed good thing forget,1,4,neutral,146,0
825,listen monica know okay know sleep like month got like dot ink one sofa cushion,1,4,neutral,146,1
826,well coulda turned cushion,0,4,neutral,146,2
827,yeah would except big spaghetti stain side,1,4,neutral,146,3
828,okay talking need live land people spill,1,4,neutral,146,5
829,spill sink,0,4,neutral,146,6
830,aw honey fault love want u friend keep living see happening,1,5,negative,146,7
831,love,0,3,positive,146,8
832,aww good,1,3,positive,146,9
833,said,0,5,negative,146,10
834,wondering cushion,1,4,neutral,146,11
835,oh god serious,0,6,positive,147,0
836,would love live ross great thank,0,3,positive,147,2
837,well glad could know help,1,4,neutral,147,3
838,idea mean,0,3,positive,147,4
839,mean mean gon na homeless,0,5,negative,147,5
840,saved,0,3,positive,147,6
841,hero,0,3,positive,147,7
842,hero uh know well right,1,4,neutral,147,8
843,oh go tell monica wonderful brother,0,3,positive,147,9
844,oh please gon na say thing ya,1,3,positive,147,10
845,oh please gon na say thing ya,1,3,positive,148,0
846,tell exact thing happened roommate denise,0,4,neutral,148,3
847,moved guy secretly married said love really blew,0,0,negative,148,4
848,dammit hire girl okay everybody ready,0,0,negative,149,0
849,uh listen wan na thank great opportunity,1,3,positive,149,1
850,lose robe,0,4,neutral,149,2
851,great,0,3,positive,150,0
852,well gon na get another espresso get another latte,0,4,neutral,150,1
853,still working mine,1,4,neutral,150,2
854,great,0,3,positive,151,0
855,well gon na get another espresso get another latte,0,4,neutral,151,1
856,yeah really hard,1,5,negative,151,3
857,oh yeah hug looked pretty brutal,0,4,neutral,151,4
858,ok,1,0,negative,151,5
859,wow ah pretty nice,1,3,positive,152,0
860,pretty nice,0,4,neutral,152,1
861,pretty nice,1,4,neutral,153,0
862,pardon roommate wanted marry,0,4,neutral,153,1
863,pardon roommate wanted marry,0,4,neutral,154,0
864,buck would willing trade got canoe,1,4,neutral,154,1
865,really think need canoe,0,4,neutral,154,2
866,got ta take canoe,1,0,negative,154,3
867,right take entertainment center get home throw canoe away,0,4,neutral,154,4
868,right take entertainment center get home throw canoe away,0,4,neutral,155,0
869,throwing away built canoe,1,0,negative,155,1
870,throwing away built canoe,1,0,negative,156,0
871,good,0,0,negative,156,1
872,pheebs,1,4,neutral,157,0
873,yeah,0,4,neutral,157,1
874,okay guess wait hi need one fake ticket yemen,0,4,neutral,158,0
875,one ticket yemen,1,6,negative,158,1
876,oh need pretend ticket,0,4,neutral,158,2
877,sorry sir understand,1,6,negative,158,3
878,would give kid wanted ticket play,0,4,neutral,158,4
879,travelling child,1,4,neutral,158,5
880,right know gon na think handing credit card really gon na hand library card,0,4,neutral,158,7
881,okay last time,0,4,neutral,159,0
882,chick chick everywhere chickeeeen,0,3,positive,159,2
883,hey,1,4,neutral,159,3
884,hey,0,4,neutral,159,4
885,well yeah think,1,4,neutral,159,7
886,know tell ever went back quickly,0,4,neutral,159,8
887,well anyway got go change ah meeting cast drink,1,4,neutral,159,9
888,excuse,0,6,negative,159,10
889,okay good go go vince,0,3,positive,160,0
890,yeah jason really sensitive,1,4,neutral,160,1
891,yeah,1,4,neutral,160,2
892,oh sure go sissy,0,1,negative,160,3
893,jason sissy,1,0,negative,160,4
894,oh meant chandler,0,0,negative,160,5
895,yeah jason really sensitive,1,4,neutral,161,0
896,well sensitive important pick,0,4,neutral,161,1
897,yeah,1,4,neutral,161,2
898,uh apparently people familiar europe story,0,4,neutral,162,0
899,yeah,1,4,neutral,162,1
900,listen whole uh came thing really matter,1,4,neutral,162,2
901,mean think would happened either way,1,4,neutral,162,3
902,mean initiated know would,1,4,neutral,162,4
903,amazing night,0,3,positive,162,5
904,amazing night,1,3,positive,162,6
905,think looked amazing,0,5,negative,162,7
906,name yet,0,4,neutral,163,0
907,yet,1,4,neutral,163,1
908,fine call baby girl green,0,4,neutral,163,2
909,oh baby girl,1,4,neutral,163,3
910,hello baby girl,1,3,positive,163,4
911,nowhere run,1,3,positive,164,0
912,like sitting gon na,0,0,negative,164,1
913,danger,1,2,negative,164,2
914,oh god jumping woman,0,6,negative,164,3
915,like sitting gon na,1,0,negative,165,0
916,rachel got first,0,0,negative,165,1
917,ross,0,4,neutral,165,2
918,rachel got first,0,0,negative,166,0
919,ross,0,4,neutral,166,1
920,danger,1,2,negative,166,2
921,right worry,0,4,neutral,167,0
922,oh look gon na leave stain,1,1,negative,167,1
923,rach hey fine joey,0,3,positive,167,2
924,really,1,6,positive,167,3
925,yeah look,0,4,neutral,167,4
926,never lived like,1,1,negative,167,5
927,know,0,4,neutral,167,6
928,right waste mean still food,0,4,neutral,167,7
929,hey joey bed olivia lost virginity,1,4,neutral,168,0
930,know one extra sure hey listen rach thanks coming watch scene,0,3,positive,168,1
931,oh please honey fact want support oh god christian sander,1,6,positive,168,2
932,also,0,4,neutral,168,3
933,oh head done pretty,1,4,neutral,168,4
934,well christmas party santa definitely gay stuff,0,4,neutral,168,5
935,ok got promise never ever tell ross told,0,4,neutral,169,0
936,planning birthday party,0,4,neutral,169,2
937,oh god love,1,3,positive,169,3
938,better act surprised,0,2,negative,169,4
939,better act surprised,0,2,negative,170,0
940,well tell,1,4,neutral,170,2
941,hey look ross thing,0,4,neutral,170,3
942,typical always last one know everything,1,0,negative,170,4
943,last one know chandler got bitten peacock zoo,1,0,negative,170,6
944,last one know crush joey moving,1,0,negative,170,7
945,look like second last,1,6,positive,170,8
946,surprise party,0,3,positive,171,1
947,surprise party,1,6,positive,171,2
948,oh stop joey already told,0,3,positive,171,3
949,well tell,1,4,neutral,171,4
950,typical always last one know everything,1,0,negative,171,5
951,tell stuff,0,4,neutral,171,6
952,last one know chandler got bitten peacock zoo,1,0,negative,171,8
953,last one know crush joey moving,1,0,negative,171,9
954,look like second last,1,6,positive,171,10
955,chandler still gotten rsvp dad,1,4,neutral,172,0
956,oh right umm maybe send invitation,0,4,neutral,172,1
957,chandler father wedding,1,0,negative,172,2
958,even know man okay close seen year,0,1,negative,172,3
959,well gon na find even asked,1,5,negative,172,4
960,like run circle,0,4,neutral,172,5
961,hang guy star drag show vega,0,1,negative,172,6
962,nobody gon na staring bride father groom wearing dress,0,1,negative,172,7
963,long wearing white dress veil care,1,4,neutral,172,8
964,like run circle,0,4,neutral,173,0
965,hang guy star drag show vega,0,1,negative,173,1
966,ooh think wan na trade circle,1,4,neutral,173,2
967,nobody gon na staring bride father groom wearing dress,0,1,negative,173,3
968,long wearing white dress veil care,0,4,neutral,174,0
969,okay think need shopping,1,4,neutral,174,1
970,hello,0,4,neutral,175,0
971,ya doin,1,4,neutral,175,1
972,hell,0,0,negative,175,2
973,guess believe said kurt douglas huh,1,4,neutral,175,3
974,rachel get see u,0,2,negative,176,0
975,yeah groom see bride,1,0,negative,176,1
976,yeah groom see bride,0,0,negative,177,0
977,gon na marry chandler,1,0,negative,177,1
978,okay guy relax doooo,1,4,neutral,177,3
979,okay guy relax doooo,1,4,neutral,178,0
980,got ta go,0,4,neutral,178,1
981,oh wait joshua joshua yeah well oughta,1,5,negative,178,2
982,sorry late left late,1,4,neutral,179,0
983,okay,0,4,neutral,179,1
984,pheebs book,1,4,neutral,179,2
985,thought said read high school,0,4,neutral,179,3
986,well yeah remembered started pep rally top pyramid anyway umm book,1,4,neutral,179,4
987,excuse bum one,1,4,neutral,180,0
988,okay okay okay funny,1,4,neutral,180,1
989,thought smoke,0,6,positive,180,2
990,oh thought guy meant marijuana cigarette,1,4,neutral,180,3
991,mean like dubbies,1,4,neutral,180,4
992,actually thought wow guy crazy,1,6,positive,180,5
993,actually smoke regular one time,1,4,neutral,180,6
994,excuse bum one,1,4,neutral,181,0
995,okay okay okay funny,1,4,neutral,181,1
996,oh thought guy meant marijuana cigarette,1,4,neutral,181,2
997,mean like dubbies,1,4,neutral,181,3
998,actually thought wow guy crazy,1,6,positive,181,4
999,actually smoke regular one time,1,4,neutral,181,5
1000,get high,0,4,neutral,181,6
1001,oh,1,4,neutral,181,7
1002,kidding,0,4,neutral,181,8
1003,oh,1,3,positive,181,9
1004,oh sure ok,0,5,negative,182,0
1005,yeah,1,4,neutral,182,1
1006,still hurt,0,5,negative,182,2
1007,yeah,1,5,negative,182,3
1008,yeah,1,5,negative,183,0
1009,neat idea clothes match gon na,0,3,positive,183,1
1010,neat idea clothes match gon na,1,3,positive,184,0
1011,hi,0,4,neutral,184,1
1012,hey go,1,4,neutral,184,2
1013,hey go,1,4,neutral,185,0
1014,excellent,0,3,positive,185,1
1015,excellent,0,3,positive,186,0
1016,ripped couple apart kept piece,1,3,positive,186,1
1017,ripped couple apart kept piece,0,3,positive,187,0
1018,beautiful story hey fine way,1,3,positive,187,1
1019,know right,0,4,neutral,188,0
1020,good pheebs,1,3,positive,188,1
1021,ok,0,4,neutral,188,2
1022,okay guy microphone mean,0,4,neutral,188,3
1023,suck know stay night went stupid sleep clinic tired,1,0,negative,189,0
