,Utterance,Speaker,Emotion,Sentiment,Dialogue_ID,Utterance_ID
426,"Oh, boy scouts could have camped under there.",Phoebe,4,neutral,69,0
427,"""Ooo,"" what?",Rachel,6,positive,69,1
428,Uma Thurman.,Phoebe,4,neutral,69,2
429,Oh!,Monica,6,positive,70,0
430,The actress!,Ross,6,positive,70,1
431,Thanks Rach.,Ross,4,neutral,70,2
432,You have to tell her!,Ross,3,positive,70,3
433,You have to tell her!,Ross,3,positive,70,4
434,"It's your moral obligation, as a friend, as a woman, I think it's a feminist issue!",Ross,0,negative,70,5
435,Guys?,Ross,0,negative,70,6
436,Guys?,Ross,0,negative,70,7
437,The actress!,Ross,6,positive,71,0
438,Thanks Rach.,Ross,4,neutral,71,1
439,So what are you gonna do?,Chandler,6,negative,71,2
440,You have to tell her!,Ross,3,positive,71,3
441,You have to tell her!,Ross,3,positive,71,4
442,"It's your moral obligation, as a friend, as a woman, I think it's a feminist issue!",Ross,0,negative,71,5
443,Guys?,Ross,0,negative,71,6
444,Guys?,Ross,0,negative,71,7
445,"Oh, yeah, you have to tell her.",Chandler,4,neutral,71,8
446,"Oh, yeah, you have to tell her.",Chandler,4,neutral,72,0
447,Feminist issue. That's where I went!,Joey,4,neutral,72,1
448,Feminist issue. That's where I went!,Joey,4,neutral,73,0
449,She is gonna hate me.,Phoebe,2,negative,73,1
450,The actress!,Ross,6,positive,74,0
451,Thanks Rach.,Ross,4,neutral,74,1
452,You have to tell her!,Ross,3,positive,74,2
453,You have to tell her!,Ross,3,positive,74,3
454,"It's your moral obligation, as a friend, as a woman, I think it's a feminist issue!",Ross,0,negative,74,4
455,Guys?,Ross,0,negative,74,5
456,Guys?,Ross,0,negative,74,6
457,She is gonna hate me.,Phoebe,2,negative,74,7
458,"Yeah, well...",Ross,4,neutral,74,8
459,Will you marry me?,Chandler,2,negative,75,0
460,It’s the big night! We wanted to wish you good luck!,Joey,3,positive,75,1
461,It’s the big night! We wanted to wish you good luck!,Joey,3,positive,76,0
462,"Yeah, yeah you have the ring?",Ross,4,neutral,76,1
463,"Yeah, yeah you have the ring?",Ross,4,neutral,77,0
464,"Yeah, right here in my pocket.  Pheebs?",Chandler,4,neutral,77,1
465,"Okay, now will you guys get out of here? I want this is to be a surprise and she’s gonna know.",Chandler,4,neutral,77,2
466,Yeah-yeah you guys. Get out of here!,Ross,4,neutral,77,3
467,"Yeah, right here in my pocket.  Pheebs?",Chandler,4,neutral,78,0
468,Oh! Oop!,Phoebe,6,positive,78,1
469,"Okay, now will you guys get out of here? I want this is to be a surprise and she’s gonna know.",Chandler,4,neutral,78,2
470,Yeah-yeah you guys. Get out of here!,Ross,4,neutral,79,0
471,Hi guys.,Monica,4,neutral,79,1
472,Hi guys.,Monica,4,neutral,80,0
473,You are beautiful.,Chandler,3,positive,80,1
474,"Oh, thank you!   What’s going on?",Monica,3,positive,80,2
475,"Oh, thank you!   What’s going on?",Monica,3,positive,81,0
476,We’re just really…very excited about this charity event that we have to go to.,Rachel,4,neutral,81,1
477,"Okay umm, Ross?",Rachel,4,neutral,82,0
478,"I'm-I'm really warm, so I'm going to be taking off my sweater.",Rachel,4,neutral,82,1
479,"Now, I'm just letting you know that this is",Rachel,4,neutral,82,2
480,Yep! That's hilarious!,Ross,3,positive,82,3
481,I'm sorry. I'm done. I'm done.,Rachel,4,neutral,82,4
482,"Y'know, last night was embarrassing for you too.",Ross,4,neutral,82,5
483,"No, not really. I mean you've seen me naked hundreds of times.",Rachel,4,neutral,82,6
484,Uh-huh. But it was a first for the rest of my building.,Ross,4,neutral,82,7
485,"Okay. All right, that's true! But y'know I just don't embarrass that easily.",Rachel,4,neutral,82,8
486,What?! You totally get embarrassed!,Ross,6,positive,82,9
487,"No, I don't! Ross, I think I'm just a more secure person than you are.",Rachel,4,neutral,82,10
488,Is that so?,Ross,4,neutral,82,11
489,Yeah.,Rachel,4,neutral,82,12
490,Hey lady! I don't care how much you want it! Okay?! I am,Ross,1,negative,82,13
491,I can’t believe it!,Phoebe,6,positive,83,0
492,I did it!,Phoebe,3,positive,83,1
493,I rode a bike!,Phoebe,3,positive,83,2
494,I never thought I’d be able to do that!,Phoebe,3,positive,83,3
495,Thank you Ross.,Phoebe,3,positive,83,4
496,"Oh hey, don’t thank me, thank yourself. You’re the one who faced her fears and ultimately overcame them.",Ross,3,positive,83,5
497,"Hey, both you guys should be up there with me.",Ross,4,neutral,84,0
498,"I mean, you two are-are my… I mean, I’m lucky to have just one good",Ross,4,neutral,84,1
499,Thanks man.,Chandler,4,neutral,84,2
500,What a baby.,Chandler,5,negative,84,3
501,Total wuss!,Ross,5,negative,84,4
502,Thanks man.,Chandler,4,neutral,85,0
503,I gotta go check something over here.,Joey,4,neutral,85,1
504,What a baby.,Chandler,5,negative,85,2
505,"Okay, we have a lot of options here, a number of prototypes for you to try on.",Monica,4,neutral,86,0
506,Wow! This looks great!,Joey,3,positive,86,1
507,"Yeah! Okay, this one is a mushroom cap.  Umm, this one is made of bologna.",Monica,3,positive,86,2
508,And-and-and-and-and the toothpicks?,Joey,1,negative,86,3
509,You kissed another woman!,Monica,0,negative,87,0
510,Call it even?!,Chandler,4,neutral,87,1
511,Okay!,Monica,3,positive,87,2
512,Okay!,Monica,3,positive,88,0
513,"Well, I’m gonna go get these  in some water.",Ross,4,neutral,88,1
514,"No-no, I took them from the hotel lobby.",Ross,4,neutral,88,2
515,"Yeah, they think they can charge me for some dirty movie and a bag of Mashuga nuts, they got another think coming.",Ross,0,negative,88,3
516,Hey!,Ross,6,positive,88,4
517,My sweater!,Ross,6,positive,88,5
518,I’ve been looking for this for like a month!,Ross,6,positive,88,6
519,"Well, I’m gonna go get these  in some water.",Ross,4,neutral,89,0
520,Wait you stole those from these people’s wedding?,Phoebe,6,negative,89,1
521,"No-no, I took them from the hotel lobby.",Ross,4,neutral,89,2
522,"Yeah, they think they can charge me for some dirty movie and a bag of Mashuga nuts, they got another think coming.",Ross,0,negative,89,3
523,Hey!,Ross,6,positive,89,4
524,My sweater!,Ross,6,positive,89,5
525,I’ve been looking for this for like a month!,Ross,6,positive,89,6
526,Oh my God!!,Phoebe,6,negative,89,7
527,Oh my God!!,Phoebe,6,negative,90,0
528,Oh my God!,Joey,6,negative,90,1
529,Happy?! Is that what I’m supposed to be Vic? Happy?,Kate,0,negative,91,0
530,"Well, why don’t you tell me what you’re supposed to be!",Joey,0,negative,91,1
531,Huh?,Joey,6,negative,91,2
532,Because I sure as hell can’t figure it out!,Joey,0,negative,91,3
533,I talk to you and nothin’.,Joey,0,negative,91,4
534,"You look at me, and it’s nothin’.",Joey,0,negative,91,5
535,Nothing.,Joey,0,negative,91,6
536,Yeah.,Joey,4,neutral,91,7
537,I think my character’s gonna need a little bit more of reason than that.,Kate,4,neutral,91,8
538,"Oh, hey, how about this one.",Joey,4,neutral,91,9
539,"Ah, it’s says so in the script!",Joey,0,negative,91,10
540,"Y'know ah, I-I don’t know why my character likes you either, I mean it says in the script here that you’re a bitch.",Joey,0,negative,91,11
541,It doesn’t say that in the script.,Kate,0,negative,91,12
542,It does in mine!,Joey,0,negative,91,13
543,"Well, why don’t you tell me what you’re supposed to be!",Joey,0,negative,92,0
544,Huh?,Joey,6,negative,92,1
545,Because I sure as hell can’t figure it out!,Joey,0,negative,92,2
546,I talk to you and nothin’.,Joey,0,negative,92,3
547,"You look at me, and it’s nothin’.",Joey,0,negative,92,4
548,Nothing.,Joey,0,negative,92,5
549,"Tasty! I’m really starting to feel like you guys have a history, it’s-it’s nice.",The Director,3,positive,92,6
550,"Peel the onion. First of all, he’s good looking.",The Director,4,neutral,92,7
551,Yeah.,Joey,4,neutral,92,8
552,"Oh, hey, how about this one.",Joey,4,neutral,92,9
553,"Ah, it’s says so in the script!",Joey,0,negative,92,10
554,"Y'know ah, I-I don’t know why my character likes you either, I mean it says in the script here that you’re a bitch.",Joey,0,negative,92,11
555,"Tasty! I’m really starting to feel like you guys have a history, it’s-it’s nice.",The Director,3,positive,93,0
556,I have a question about this scene.,Kate,4,neutral,93,1
557,Yes?,The Director,4,neutral,93,2
558,"Well, I don’t understand why Adrienne’s attracted to Victor.",Kate,1,negative,93,3
559,"Peel the onion. First of all, he’s good looking.",The Director,4,neutral,93,4
560,I can’t,Phoebe,0,negative,94,0
561,Yeah! You gotta tell a girl before you tape her. Such a rookie mistake.,Joey,0,negative,94,1
562,Yeah! You gotta tell a girl before you tape her. Such a rookie mistake.,Joey,0,negative,95,0
563,Y’know who has a great video camera?,Chandler,4,neutral,95,1
564,Let’s call ‘em.,Chandler,4,neutral,95,2
565,Yeah! Ask them if they brought their friends any souvenirs!,Joey,3,positive,95,3
566,Y’know who has a great video camera?,Chandler,4,neutral,96,0
567,Greg and Jenny?,Phoebe,4,neutral,96,1
568,Greg and Jenny?,Phoebe,4,neutral,97,0
569,Do you still wanna call ‘em? I wanna call ‘em.,Monica,4,neutral,97,1
570,Do you still wanna call ‘em? I wanna call ‘em.,Monica,4,neutral,98,0
571,Let’s call ‘em.,Chandler,4,neutral,98,1
572,"Uh sorry, wrong number.",Monica,2,negative,98,2
573,Here you go.,Chandler,4,neutral,98,3
574,Hello?   It’s the deli again!,Monica,6,negative,98,4
575,Yeah! Ask them if they brought their friends any souvenirs!,Joey,3,positive,99,0
576,Hello?  Eighth street deli?,Monica,4,neutral,99,1
577,"Hey, hang up! You get food poisoning just talkin’ to that place.",Joey,1,negative,99,2
578,"Uh sorry, wrong number.",Monica,2,negative,99,3
579,Hello?   It’s the deli again!,Monica,6,negative,99,4
580,All right! I’ll have a sandwich!,Joey,3,positive,99,5
581,I don’t think this number’s right!,Monica,5,negative,99,6
582,I don’t think this number’s right!,Monica,5,negative,100,0
583,Oh come on!!,Rachel,5,negative,100,1
584,"Gotta go. I miss you too, I love you, but it's getting real late now",Mr. Tribbiani,5,negative,101,0
585,"Hey Ma. Listen, I made the appointment with Dr. Bazida, and... Excuse me?  Did you know this isn't Ma?",Joey,6,negative,101,1
586,Her name's Ronni. She's a pet mortician.,Mr. Tribbiani,4,neutral,101,2
587,Sure. So how long you been...,Joey,4,neutral,101,3
588,"Remember when you were a little kid, I used to take you to the navy yard and show you the big ships?",Mr. Tribbiani,4,neutral,101,4
589,Since then?!,Joey,6,negative,101,5
590,"No, it's only been six years.",Mr. Tribbiani,4,neutral,101,6
591,I just wanted to put a nice memory in your head so you'd know that I wasn't always such a terrible guy.,Mr. Tribbiani,4,neutral,101,7
592,...Joe.,Mr. Tribbiani,4,neutral,101,8
593,Y'ever been in love?,Mr. Tribbiani,4,neutral,101,9
594,...I d'know.,Joey,4,neutral,101,10
595,Then y'haven't. You're burning your tomatoes.,Mr. Tribbiani,4,neutral,101,11
596,You're one to talk.,Joey,1,negative,101,12
597,"Joe, your dad's in love big time. And the worst part of it is, it's with two different women.",Mr. Tribbiani,4,neutral,101,13
598,Oh man. Please tell me one of 'em is Ma.,Joey,1,negative,101,14
599,"Of course, course one of 'em's Ma. What's the matter with you.",Mr. Tribbiani,6,negative,101,15
600,"Everything’s gonna be all right. Okay, Dick?",Chandler,4,neutral,102,0
601,"Hello, I am Guru Saj--Whoa!!  That’s supposed to be a duck right? ‘Cause otherwise, this is waaay out of my league.",Guru Saj,6,negative,102,1
602,"Hey, Rach, how was work?",Monica,4,neutral,103,0
603,"Oh, great. Although I did sit down where there wasn’t a chair.",Rachel,4,neutral,103,1
604,"By the way, Ross dropped by a box of your stuff.",Monica,4,neutral,103,2
605,"Oh, well, I guess I had that one coming.",Rachel,4,neutral,103,3
606,"I’m just gonna throw it out, it’s probably just a bunch of shampoo and...",Rachel,4,neutral,103,4
607,Something wrong?,Monica,4,neutral,103,5
608,No. Nothing.,Rachel,4,neutral,103,6
609,"And then, and then you said that thing about, about bringing the Mesozoic era in the 21st century.",Charlie,4,neutral,104,0
610,"Yeah, that's it?",Ross,6,positive,104,1
611,Yeah.,Charlie,4,neutral,104,2
612,"Dude, I am sorry about what I said!",Joey,5,negative,105,0
613,"No, no, you’re right, it is a ridiculous name!",Chandler,1,negative,105,1
614,It’s not that bad.,Joey,4,neutral,105,2
615,"Yes it is! From now on, I have no first name.",Chandler,0,negative,105,3
616,"So, you’re just Bing?",Joey,4,neutral,105,4
617,Because we won our apartment back!,Monica,3,positive,106,0
618,"What? Ace is high! Jack, queen, king, ace!",Joey,6,negative,106,1
619,"No! Ace is low! Ace, two, three, four!",Monica,0,negative,106,2
620,"But, we pick again! We pick again!",Monica,3,positive,106,3
621,Why?!,Joey,4,neutral,106,4
622,I don’t know!,Monica,2,negative,106,5
623,"No! Ace is low! Ace, two, three, four!",Monica,0,negative,107,0
624,I don’t know. Ooh! Ooh! Look it!  Ah-ha!,Phoebe,6,positive,107,1
625,I don’t know. Ooh! Ooh! Look it!  Ah-ha!,Phoebe,6,positive,108,0
626,"All right, cut, let’s pick again, pick again.",Rachel,4,neutral,108,1
627,"All right, cut, let’s pick again, pick again.",Rachel,4,neutral,109,0
628,Okay.,Joey,4,neutral,109,1
629,Come on apartment! Come on apartment!  Oh! I know queen is high!,Rachel,0,negative,109,2
630,"Uh-huh, not as high as… It worked! King!",Joey,6,positive,109,3
631,"Uh-huh, not as high as… It worked! King!",Joey,6,positive,110,0
632,Yeah baby!,Chandler,3,positive,110,1
633,Tickets please!  That’s courtside baby!,Chandler,3,positive,110,2
634,"Seriously, good game though. Good game.   What are they so mad about? They get the apartment back!",Joey,6,negative,110,3
635,No they didn’t!,Chandler,3,positive,110,4
636,Yeah baby!,Chandler,3,positive,111,0
637,"But, we pick again! We pick again!",Monica,3,positive,111,1
638,I don’t know!,Monica,2,negative,111,2
639,Tickets please!  That’s courtside baby!,Chandler,3,positive,111,3
640,"You know, I don't think we brought enough stuff. Did you forget to pack the baby's anvil?",Chandler,4,neutral,112,0
641,It's gonna be worth it.,Joey,4,neutral,112,1
642,"It's a known fact that women love babies, all right?",Joey,4,neutral,112,2
643,Women love guys who love babies.,Joey,4,neutral,112,3
644,It's that whole sensitive thing.,Joey,4,neutral,112,4
645,"Quick, aim him at that pack o' babes over there.",Joey,4,neutral,112,5
646,Maybe one of them will break away.,Joey,4,neutral,112,6
647,"No, no wait, for get them, we got one, hard left.",Joey,3,positive,112,7
648,"All right, gimme the baby.",Joey,4,neutral,112,8
649,"No, I got him.",Chandler,4,neutral,112,9
650,"Oh, seriously you want him?",Chandler,6,positive,112,10
651,Hello.,Joey,4,neutral,112,11
652,"Well, don't, don't think me immodest, but, me?",Chandler,6,positive,112,12
653,You wanna smell him?,Joey,4,neutral,112,13
654,"Oh, yeah. He's got that great baby smell. Get a whiff of his head.",Joey,3,positive,112,14
655,What'd I tell you? What'd I tell you?,Joey,3,positive,112,15
656,"Well, we are great guys.",Chandler,4,neutral,112,16
657,"Well, not really.",Ross,4,neutral,113,0
658,"I mean technically it’s-it’s not against the rules or anything, but it is frowned upon.",Ross,4,neutral,113,1
659,"Especially by that professor we ran into last night, Judgey von Holierthanthou.",Ross,0,negative,113,2
660,"Well Ross, you be careful now. You don’t want to get a reputation as y’know Professor McNailshisstudents.",Monica,3,positive,113,3
661,Yeah. What-what should I do?,Ross,2,negative,113,4
662,What?! You’re going out with her again!,Monica,6,negative,113,5
663,Going out with who?,Ross,4,neutral,113,6
664,"Well, not really.",Ross,4,neutral,114,0
665,"I mean technically it’s-it’s not against the rules or anything, but it is frowned upon.",Ross,4,neutral,114,1
666,"Especially by that professor we ran into last night, Judgey von Holierthanthou.",Ross,0,negative,114,2
667,Yeah. What-what should I do?,Ross,2,negative,114,3
668,"Well Ross, it seems pretty clear.",Joey,4,neutral,114,4
669,I mean what’s more important?,Joey,4,neutral,114,5
670,"What people think or how you feel, huh?",Joey,4,neutral,114,6
671,"Ross, you gotta follow your heart.",Joey,4,neutral,114,7
672,"Well Ross, it seems pretty clear.",Joey,4,neutral,115,0
673,I mean what’s more important?,Joey,4,neutral,115,1
674,"What people think or how you feel, huh?",Joey,4,neutral,115,2
675,"Ross, you gotta follow your heart.",Joey,4,neutral,115,3
676,Joey that is so sweet.,Monica,3,positive,115,4
677,Joey! You didn’t even know her!,Monica,6,positive,115,5
678,Ah whatever!,Joey,0,negative,115,6
679,Joey that is so sweet.,Monica,3,positive,116,0
680,Hey.,Chandler,4,neutral,116,1
681,"Hey, relax I just need more time. We’re going to dinner tonight.",Chandler,4,neutral,116,2
